lista morb  cid-10,2022,total,municipio_ibge,competencia
Gastrite e duodenite,21,21,130260,2022-08
Outras doenças do esôfago estômago e duodeno,37,37,130260,2022-08
Doenças do apêndice,249,249,130260,2022-08
Hérnia inguinal,185,185,130260,2022-08
Outras hérnias,139,139,130260,2022-08
Ileo paralítico e obstrução intestinal s/hérnia,33,33,130260,2022-08
Doença diverticular do intestino,14,14,130260,2022-08
Outras doenças dos intestinos e peritônio,124,124,130260,2022-08
Doença alcoólica do fígado,16,16,130260,2022-08
Outras doenças do fígado,53,53,130260,2022-08
Colelitíase e colecistite,685,685,130260,2022-08
Pancreatite aguda e outras doenças do pâncreas,42,42,130260,2022-08
Outras doenças do aparelho digestivo,161,161,130260,2022-08
12 Doenças da pele e do tecido subcutâneo,415,415,130260,2022-08
Infecções da pele e do tecido subcutâneo,188,188,130260,2022-08
Outras doenças da pele e do tecido subcutâneo,227,227,130260,2022-08
13 Doenças sist osteomuscular e tec conjuntivo,110,110,130260,2022-08
Artrite reumatóide e outr poliartropatias infl,9,9,130260,2022-08
Artrose,8,8,130260,2022-08
Deformidades adquiridas das articulações,2,2,130260,2022-08
Outros transtronos articulares,26,26,130260,2022-08
Doenças sistêmicas do tecido conjuntivo,3,3,130260,2022-08
Transt discais cervic e outr transt disc interv,6,6,130260,2022-08
Outras dorsopatias,13,13,130260,2022-08
Transtornos do tecido mole,18,18,130260,2022-08
Transtornos da densidade e da estrutura ósseas,11,11,130260,2022-08
Osteomielite,5,5,130260,2022-08
Outras doenças sist osteomuscular e tec conjunt,9,9,130260,2022-08
14 Doenças do aparelho geniturinário,1215,1215,130260,2022-08
Síndrome nefríticas aguda e rapidamente progres,23,23,130260,2022-08
Outras doenças glomerulares,23,23,130260,2022-08
Doenças renais túbulo-intersticiais,66,66,130260,2022-08
Insuficiência renal,212,212,130260,2022-08
Urolitíase,148,148,130260,2022-08
Cistite,13,13,130260,2022-08
Outras doenças do aparelho urinário,282,282,130260,2022-08
Hiperplasia da próstata,26,26,130260,2022-08
Outros transtornos da próstata,9,9,130260,2022-08
Hidrocele e espermatocele,6,6,130260,2022-08
Preprúcio redundante fimose e parafimose,60,60,130260,2022-08
Outras doenças dos órgãos genitais masculinos,24,24,130260,2022-08
Transtornos da mama,31,31,130260,2022-08
Salpingite e ooforite,19,19,130260,2022-08
Outras doenças inflamat órgãos pélvicos femin,68,68,130260,2022-08
Endometriose,20,20,130260,2022-08
Prolapso genital feminino,39,39,130260,2022-08
Transt não-inflam ovário tromp Falópio lig larg,38,38,130260,2022-08
Transtornos da menstruação,2,2,130260,2022-08
Transt menopáusicos e outr transt perimenopáus,1,1,130260,2022-08
Outros transtornos do aparelho geniturinário,105,105,130260,2022-08
15 Gravidez parto e puerpério,5393,5393,130260,2022-08
Aborto espontâneo,216,216,130260,2022-08
Aborto por razões médicas,5,5,130260,2022-08
Outras gravidezes que terminam em aborto,216,216,130260,2022-08
Edema protein transt hipertens grav parto puerp,95,95,130260,2022-08
Placent prév descol premat plac hemorr antepart,10,10,130260,2022-08
Outr mot ass mãe rel cav fet amn pos prob part,351,351,130260,2022-08
Trabalho de parto obstruído,1117,1117,130260,2022-08
Outras complicações da gravidez e do parto,784,784,130260,2022-08
Parto único espontâneo,2441,2441,130260,2022-08
Compl pred rel puerpério e outr afecç obst NCOP,158,158,130260,2022-08
16 Algumas afec originadas no período perinatal,359,359,130260,2022-08
Feto e rec-nasc afet fat mat e compl grav parto,4,4,130260,2022-08
Ret cres fet desn fet tran gest curt baix peso,63,63,130260,2022-08
Trauma durante o nascimento,1,1,130260,2022-08
Hipóxia intrauterina e asfixia ao nascer,11,11,130260,2022-08
Outros transt respiratórios orig per perinatal,82,82,130260,2022-08
Doenças infecciosas e parasitárias congênitas,35,35,130260,2022-08
Outras infecções específicas do período perinat,17,17,130260,2022-08
Doença hemolítica do feto e do recém-nascido,3,3,130260,2022-08
Outras afecções originadas no período perinatal,143,143,130260,2022-08
17 Malf cong deformid e anomalias cromossômicas,127,127,130260,2022-08
Outras malformações congênitas do sistema nerv,5,5,130260,2022-08
Malformações congênitas do aparelho circulat,46,46,130260,2022-08
Fenda labial e fenda palatina,8,8,130260,2022-08
Outras malformações congênitas aparelho digest,22,22,130260,2022-08
Testiculo não-descido,16,16,130260,2022-08
Outras malformações do aparelho geniturinário,10,10,130260,2022-08
Deformidades congênitas do quadril,3,3,130260,2022-08
Deformidades congênitas dos pés,3,3,130260,2022-08
Outr malform e deform congên aparelho osteomusc,5,5,130260,2022-08
Outras malformações congênitas,6,6,130260,2022-08
Anomalias cromossômicas NCOP,3,3,130260,2022-08
18 Sint sinais e achad anorm ex clín e laborat,166,166,130260,2022-08
Dor abdominal e pélvica,87,87,130260,2022-08
Febre de origem desconhecida,2,2,130260,2022-08
Outr sist sinais achad anorm ex clín labor NCOP,77,77,130260,2022-08
19 Lesões enven e alg out conseq causas externas,1303,1303,130260,2022-08
Fratura do crânio e dos ossos da face,8,8,130260,2022-08
Fratura do pescoço tórax ou pelve,9,9,130260,2022-08
Fratura do fêmur,106,106,130260,2022-08
Fratura de outros ossos dos membros,374,374,130260,2022-08
Fraturas envolvendo múltiplas regiões do corpo,109,109,130260,2022-08
Luxações entorse distensão reg esp e múlt corpo,41,41,130260,2022-08
Traumatismo do olho e da órbita ocular,1,1,130260,2022-08
Traumatismo intracraniano,39,39,130260,2022-08
Traumatismo de outros órgãos internos,77,77,130260,2022-08
Lesões esmag amput traumát reg esp e múlt corpo,17,17,130260,2022-08
Outr traum reg espec não espec e múltipl corpo,280,280,130260,2022-08
Efeitos corpo estranho através de orifício nat,43,43,130260,2022-08
Queimadura e corrosões,32,32,130260,2022-08
Envenenamento por drogas e substâncias biológ,5,5,130260,2022-08
Efeitos tóxicos subst origem princ não-medicin,58,58,130260,2022-08
Síndromes de maus tratos,1,1,130260,2022-08
Outros efeitos e não espec de causas externas,7,7,130260,2022-08
Cert compl prec traum compl cirúrg ass méd NCOP,85,85,130260,2022-08
Seqüel traum enven e outr conseq causas extern,11,11,130260,2022-08
21 Contatos com serviços de saúde,263,263,130260,2022-08
Pessoas em contato com serv saúde exame invest,81,81,130260,2022-08
Anticoncepção,118,118,130260,2022-08
Assistência e exame pós-natal,1,1,130260,2022-08
Pessoas contato serv saúde cuidados proc espec,59,59,130260,2022-08
Pessoas contato serv saúde por outras razões,4,4,130260,2022-08
01 Algumas doenças infecciosas e parasitárias,1398,1398,130260,2022-03
Cólera,2,2,130260,2022-03
Amebíase,3,3,130260,2022-03
Diarréia e gastroenterite origem infecc presum,208,208,130260,2022-03
Outras doenças infecciosas intestinais,90,90,130260,2022-03
Tuberculose respiratória,28,28,130260,2022-03
Tuberculose pulmonar,20,20,130260,2022-03
Outras tuberculoses respiratórias,6,6,130260,2022-03
Restante de tuberculose respiratória,2,2,130260,2022-03
Outras tuberculoses,7,7,130260,2022-03
Tuberculose do sistema nervoso,3,3,130260,2022-03
Tuberculose óssea e das articulações,1,1,130260,2022-03
Tuberculose miliar,1,1,130260,2022-03
Restante de outras tuberculoses,2,2,130260,2022-03
Peste,1,1,130260,2022-03
Coqueluche,1,1,130260,2022-03
Infecção meningocócica,1,1,130260,2022-03
Septicemia,176,176,130260,2022-03
Outras doenças bacterianas,188,188,130260,2022-03
Restante de outras doenças bacterianas,188,188,130260,2022-03
Sífilis congênita,8,8,130260,2022-03
Outras sífilis,4,4,130260,2022-03
Outras infecções com transm predominant sexual,3,3,130260,2022-03
Febres recorrentes,1,1,130260,2022-03
Encefalite viral,4,4,130260,2022-03
Outras febre p/arbovírus e febr hemorr p/vírus,49,49,130260,2022-03
Dengue [dengue clásssico],47,47,130260,2022-03
Febre hemorrágica devida ao vírus da dengue,1,1,130260,2022-03
Restante outr febr arbovírus febr hemor vírus,1,1,130260,2022-03
Varicela e herpes zoster,6,6,130260,2022-03
Hepatite aguda B,1,1,130260,2022-03
Outras hepatites virais,18,18,130260,2022-03
Doença pelo vírus da imunodefic humana [HIV],183,183,130260,2022-03
Caxumba [parotidite epidêmica],2,2,130260,2022-03
Outras doenças virais,375,375,130260,2022-03
Meningite viral,3,3,130260,2022-03
Restante de outras doenças virais,372,372,130260,2022-03
Malária,25,25,130260,2022-03
Malária por Plasmodium falciparum,1,1,130260,2022-03
Malária por Plasmodium vivax,15,15,130260,2022-03
Malária por Plasmodium malariae,1,1,130260,2022-03
Malária não especificada,8,8,130260,2022-03
Leishmaniose,2,2,130260,2022-03
Leishmaniose cutânea,1,1,130260,2022-03
Leishmaniose não especificada,1,1,130260,2022-03
Tripanossomíase,1,1,130260,2022-03
Outras helmintíases,8,8,130260,2022-03
Seqüelas de hanseníase [lepra],1,1,130260,2022-03
Outras doenças infecciosas e parasitárias,2,2,130260,2022-03
02 Neoplasias (tumores),676,676,130260,2022-03
Neoplasia maligna do lábio cavid oral e faringe,8,8,130260,2022-03
Neoplasia maligna do esôfago,6,6,130260,2022-03
Neoplasia maligna do estômago,30,30,130260,2022-03
Neoplasia maligna do cólon,17,17,130260,2022-03
Neopl malig junção retoss reto ânus canal anal,17,17,130260,2022-03
Neopl malig fígado e vias biliares intra-hepát,5,5,130260,2022-03
Neoplasia maligna do pâncreas,7,7,130260,2022-03
Outras neoplasias malignas de órgãos digestivos,5,5,130260,2022-03
Neoplasias malignas de laringe,8,8,130260,2022-03
Neoplasia maligna de traquéia brônquios e pulm,18,18,130260,2022-03
Outras neopl malig órg respirat e intratorác,2,2,130260,2022-03
Neoplasia maligna do osso e cartilagem articul,13,13,130260,2022-03
Outras neoplasias malignas da pele,5,5,130260,2022-03
Neopl malig do tecido mesotelial e tec moles,12,12,130260,2022-03
Neoplasia maligna da mama,39,39,130260,2022-03
Neoplasia maligna do colo do útero,35,35,130260,2022-03
Neopl malig outr porções e porç não espec útero,14,14,130260,2022-03
Outras neopl malignas órgãos genitais femininos,14,14,130260,2022-03
Neoplasia maligna da próstata,13,13,130260,2022-03
Outras neopl malignas órgãos genit masculinos,2,2,130260,2022-03
Neoplasia maligna da bexiga,6,6,130260,2022-03
Outras neoplasias malignas do trato urinário,8,8,130260,2022-03
Neoplasia maligna dos olhos e anexos,1,1,130260,2022-03
Neoplasia maligna do encéfalo,7,7,130260,2022-03
Neopl malig outras partes sistema nerv central,2,2,130260,2022-03
Neopl malig outr local mal def secun e não esp,23,23,130260,2022-03
Doença de Hodgkin,4,4,130260,2022-03
Linfoma não-Hodgkin,13,13,130260,2022-03
Leucemia,86,86,130260,2022-03
Outras neopl malig tecidos linfóid hemat e rel,1,1,130260,2022-03
Carcinoma in situ de colo do útero,3,3,130260,2022-03
Neoplasia benigna da pele,4,4,130260,2022-03
Leiomioma do útero,143,143,130260,2022-03
Neoplasia benigna do ovário,1,1,130260,2022-03
Neopl benig encéfalo e outr part sist nerv cent,14,14,130260,2022-03
Outr neopl in situ benigs e comport incert desc,90,90,130260,2022-03
03 Doenças sangue órgãos hemat e transt imunitár,126,126,130260,2022-03
Anemia por deficiência de ferro,22,22,130260,2022-03
Outras anemias,79,79,130260,2022-03
Afecç hemorrág e outr doenç sang e órg hematop,25,25,130260,2022-03
04 Doenças endócrinas nutricionais e metabólicas,435,435,130260,2022-03
Tireotoxicose,1,1,130260,2022-03
Outros transtornos tireoidianos,7,7,130260,2022-03
Diabetes mellitus,342,342,130260,2022-03
Desnutrição,32,32,130260,2022-03
Depleção de volume,9,9,130260,2022-03
Outros transt endócrinos nutricionais metabólic,44,44,130260,2022-03
05 Transtornos mentais e comportamentais,76,76,130260,2022-03
Demência,2,2,130260,2022-03
Transt mentais e comportamentais dev uso álcool,1,1,130260,2022-03
Transt ment comport dev uso outr subst psicoat,5,5,130260,2022-03
Esquizofrenia transt esquizotípicos e delirant,50,50,130260,2022-03
Transtornos de humor [afetivos],13,13,130260,2022-03
Outros transtornos mentais e comportamentais,5,5,130260,2022-03
06 Doenças do sistema nervoso,142,142,130260,2022-03
Doenças inflamatórias do sistema nervoso centr,10,10,130260,2022-03
Meningite bacteriana não classif outra parte,8,8,130260,2022-03
Mening dev outras causas e causas não especif,1,1,130260,2022-03
Restante doenças inflamat sist nervoso centr,1,1,130260,2022-03
Epilepsia,44,44,130260,2022-03
Enxaqueca e outras síndromes de algias cefálic,5,5,130260,2022-03
Acid vascular cerebr isquêm transit e síndr cor,29,29,130260,2022-03
Transtornos dos nervos raízes e plexos nervosos,7,7,130260,2022-03
Paralisia cerebral e outras síndromes paralít,2,2,130260,2022-03
Outras doenças do sistema nervoso,45,45,130260,2022-03
07 Doenças do olho e anexos,20,20,130260,2022-03
Descolamentos e defeitos da retina,13,13,130260,2022-03
Outras doenças do olho e anexos,7,7,130260,2022-03
08 Doenças do ouvido e da apófise mastóide,21,21,130260,2022-03
Otite média e outr transt ouvid médio apóf mast,15,15,130260,2022-03
Outras doenças do ouvido e da apófise mastóide,6,6,130260,2022-03
09 Doenças do aparelho circulatório,947,947,130260,2022-03
Doença reumática crônica do coração,9,9,130260,2022-03
Hipertensão essencial (primária),64,64,130260,2022-03
Outras doenças hipertensivas,34,34,130260,2022-03
Infarto agudo do miocárdio,133,133,130260,2022-03
Outras doenças isquêmicas do coração,104,104,130260,2022-03
Embolia pulmonar,1,1,130260,2022-03
Transtornos de condução e arritmias cardíacas,28,28,130260,2022-03
Insuficiência cardíaca,238,238,130260,2022-03
Outras doenças do coração,38,38,130260,2022-03
Hemorragia intracraniana,16,16,130260,2022-03
Infarto cerebral,6,6,130260,2022-03
Acid vascular cerebr não espec hemorrág ou isq,136,136,130260,2022-03
Outras doenças cerebrovasculares,9,9,130260,2022-03
Arteroesclerose,17,17,130260,2022-03
Outras doenças vasculares periféricas,5,5,130260,2022-03
Embolia e trombose arteriais,8,8,130260,2022-03
Outras doenças das artérias arteríolas e capil,13,13,130260,2022-03
Flebite tromboflebite embolia e trombose venosa,27,27,130260,2022-03
Veias varicosas das extremidades inferiores,25,25,130260,2022-03
Hemorróidas,21,21,130260,2022-03
Outras doenças do aparelho circulatório,15,15,130260,2022-03
10 Doenças do aparelho respiratório,1662,1662,130260,2022-03
Faringite aguda e amigdalite aguda,17,17,130260,2022-03
Laringite e traqueíte agudas,12,12,130260,2022-03
Outras infecções agudas das vias aéreas super,16,16,130260,2022-03
Influenza [gripe],31,31,130260,2022-03
Pneumonia,1047,1047,130260,2022-03
Bronquite aguda e bronquiolite aguda,159,159,130260,2022-03
Outras doenças do nariz e dos seios paranasais,7,7,130260,2022-03
Doenças crônicas das amígdalas e das adenóides,3,3,130260,2022-03
Outras doenças do trato respiratório superior,2,2,130260,2022-03
Bronquite enfisema e outr doenç pulm obstr crôn,41,41,130260,2022-03
Asma,147,147,130260,2022-03
Bronquiectasia,2,2,130260,2022-03
Pneumoconiose,2,2,130260,2022-03
Outras doenças do aparelho respiratório,176,176,130260,2022-03
11 Doenças do aparelho digestivo,2153,2153,130260,2022-03
Outros transtornos dentes e estruturas suporte,4,4,130260,2022-03
Outr doenç cavidade oral glând saliv e maxilar,6,6,130260,2022-03
Úlcera gástrica e duodenal,1,1,130260,2022-03
Gastrite e duodenite,21,21,130260,2022-03
Outras doenças do esôfago estômago e duodeno,34,34,130260,2022-03
Doenças do apêndice,321,321,130260,2022-03
Hérnia inguinal,273,273,130260,2022-03
Outras hérnias,173,173,130260,2022-03
Doença de Crohn e colite ulcerativa,2,2,130260,2022-03
Ileo paralítico e obstrução intestinal s/hérnia,53,53,130260,2022-03
Doença diverticular do intestino,10,10,130260,2022-03
Outras doenças dos intestinos e peritônio,126,126,130260,2022-03
Doença alcoólica do fígado,24,24,130260,2022-03
Outras doenças do fígado,53,53,130260,2022-03
Colelitíase e colecistite,798,798,130260,2022-03
Pancreatite aguda e outras doenças do pâncreas,60,60,130260,2022-03
Outras doenças do aparelho digestivo,194,194,130260,2022-03
12 Doenças da pele e do tecido subcutâneo,440,440,130260,2022-03
Infecções da pele e do tecido subcutâneo,239,239,130260,2022-03
Outras doenças da pele e do tecido subcutâneo,201,201,130260,2022-03
13 Doenças sist osteomuscular e tec conjuntivo,102,102,130260,2022-03
Artrite reumatóide e outr poliartropatias infl,6,6,130260,2022-03
Artrose,6,6,130260,2022-03
Outros transtronos articulares,22,22,130260,2022-03
Doenças sistêmicas do tecido conjuntivo,6,6,130260,2022-03
Transt discais cervic e outr transt disc interv,4,4,130260,2022-03
Outras dorsopatias,8,8,130260,2022-03
Transtornos do tecido mole,29,29,130260,2022-03
Transtornos da densidade e da estrutura ósseas,5,5,130260,2022-03
Osteomielite,9,9,130260,2022-03
Outras doenças sist osteomuscular e tec conjunt,7,7,130260,2022-03
14 Doenças do aparelho geniturinário,1278,1278,130260,2022-03
Síndrome nefríticas aguda e rapidamente progres,18,18,130260,2022-03
Outras doenças glomerulares,22,22,130260,2022-03
Doenças renais túbulo-intersticiais,53,53,130260,2022-03
Insuficiência renal,193,193,130260,2022-03
Urolitíase,143,143,130260,2022-03
Cistite,21,21,130260,2022-03
Outras doenças do aparelho urinário,357,357,130260,2022-03
Hiperplasia da próstata,33,33,130260,2022-03
Outros transtornos da próstata,4,4,130260,2022-03
Hidrocele e espermatocele,8,8,130260,2022-03
Preprúcio redundante fimose e parafimose,72,72,130260,2022-03
Outras doenças dos órgãos genitais masculinos,47,47,130260,2022-03
Transtornos da mama,21,21,130260,2022-03
Salpingite e ooforite,35,35,130260,2022-03
Outras doenças inflamat órgãos pélvicos femin,49,49,130260,2022-03
Endometriose,25,25,130260,2022-03
Prolapso genital feminino,30,30,130260,2022-03
Transt não-inflam ovário tromp Falópio lig larg,58,58,130260,2022-03
Transtornos da menstruação,3,3,130260,2022-03
Infertilidade feminina,1,1,130260,2022-03
Outros transtornos do aparelho geniturinário,85,85,130260,2022-03
15 Gravidez parto e puerpério,5653,5653,130260,2022-03
Aborto espontâneo,224,224,130260,2022-03
Aborto por razões médicas,9,9,130260,2022-03
Outras gravidezes que terminam em aborto,200,200,130260,2022-03
Edema protein transt hipertens grav parto puerp,144,144,130260,2022-03
Placent prév descol premat plac hemorr antepart,14,14,130260,2022-03
Outr mot ass mãe rel cav fet amn pos prob part,491,491,130260,2022-03
Trabalho de parto obstruído,444,444,130260,2022-03
Hemorragia pós-parto,1,1,130260,2022-03
Outras complicações da gravidez e do parto,1098,1098,130260,2022-03
Parto único espontâneo,2860,2860,130260,2022-03
Compl pred rel puerpério e outr afecç obst NCOP,168,168,130260,2022-03
16 Algumas afec originadas no período perinatal,639,639,130260,2022-03
Feto e rec-nasc afet fat mat e compl grav parto,3,3,130260,2022-03
Ret cres fet desn fet tran gest curt baix peso,102,102,130260,2022-03
Hipóxia intrauterina e asfixia ao nascer,9,9,130260,2022-03
Outros transt respiratórios orig per perinatal,102,102,130260,2022-03
Doenças infecciosas e parasitárias congênitas,67,67,130260,2022-03
Outras infecções específicas do período perinat,37,37,130260,2022-03
Outras afecções originadas no período perinatal,319,319,130260,2022-03
17 Malf cong deformid e anomalias cromossômicas,127,127,130260,2022-03
Espinha bífida,1,1,130260,2022-03
Outras malformações congênitas do sistema nerv,6,6,130260,2022-03
Malformações congênitas do aparelho circulat,55,55,130260,2022-03
Fenda labial e fenda palatina,11,11,130260,2022-03
Outras malformações congênitas aparelho digest,14,14,130260,2022-03
Testiculo não-descido,10,10,130260,2022-03
Outras malformações do aparelho geniturinário,12,12,130260,2022-03
Deformidades congênitas dos pés,3,3,130260,2022-03
Outr malform e deform congên aparelho osteomusc,4,4,130260,2022-03
Outras malformações congênitas,11,11,130260,2022-03
18 Sint sinais e achad anorm ex clín e laborat,212,212,130260,2022-03
Dor abdominal e pélvica,101,101,130260,2022-03
Febre de origem desconhecida,3,3,130260,2022-03
Outr sist sinais achad anorm ex clín labor NCOP,108,108,130260,2022-03
19 Lesões enven e alg out conseq causas externas,1432,1432,130260,2022-03
Fratura do crânio e dos ossos da face,18,18,130260,2022-03
Fratura do pescoço tórax ou pelve,7,7,130260,2022-03
Fratura do fêmur,92,92,130260,2022-03
Fratura de outros ossos dos membros,413,413,130260,2022-03
Fraturas envolvendo múltiplas regiões do corpo,163,163,130260,2022-03
Luxações entorse distensão reg esp e múlt corpo,28,28,130260,2022-03
Traumatismo intracraniano,74,74,130260,2022-03
Traumatismo de outros órgãos internos,54,54,130260,2022-03
Lesões esmag amput traumát reg esp e múlt corpo,13,13,130260,2022-03
Outr traum reg espec não espec e múltipl corpo,281,281,130260,2022-03
Efeitos corpo estranho através de orifício nat,17,17,130260,2022-03
Queimadura e corrosões,26,26,130260,2022-03
Envenenamento por drogas e substâncias biológ,10,10,130260,2022-03
Efeitos tóxicos subst origem princ não-medicin,140,140,130260,2022-03
Outros efeitos e não espec de causas externas,12,12,130260,2022-03
Cert compl prec traum compl cirúrg ass méd NCOP,70,70,130260,2022-03
Seqüel traum enven e outr conseq causas extern,14,14,130260,2022-03
21 Contatos com serviços de saúde,232,232,130260,2022-03
Pessoas em contato com serv saúde exame invest,43,43,130260,2022-03
Anticoncepção,135,135,130260,2022-03
Assistência e exame pós-natal,1,1,130260,2022-03
Pessoas contato serv saúde cuidados proc espec,49,49,130260,2022-03
Pessoas contato serv saúde por outras razões,4,4,130260,2022-03
01 Algumas doenças infecciosas e parasitárias,1704,1704,130260,2022-02
Cólera,1,1,130260,2022-02
Febres tifóide e paratifóide,5,5,130260,2022-02
Amebíase,3,3,130260,2022-02
Diarréia e gastroenterite origem infecc presum,193,193,130260,2022-02
Outras doenças infecciosas intestinais,72,72,130260,2022-02
Tuberculose respiratória,14,14,130260,2022-02
Tuberculose pulmonar,7,7,130260,2022-02
Outras tuberculoses respiratórias,5,5,130260,2022-02
Restante de tuberculose respiratória,2,2,130260,2022-02
Outras tuberculoses,3,3,130260,2022-02
Tuberculose do sistema nervoso,1,1,130260,2022-02
Tuberculose miliar,2,2,130260,2022-02
Infecção meningocócica,1,1,130260,2022-02
Septicemia,159,159,130260,2022-02
Outras doenças bacterianas,158,158,130260,2022-02
Leptospirose não especificada,2,2,130260,2022-02
Restante de outras doenças bacterianas,156,156,130260,2022-02
Sífilis congênita,6,6,130260,2022-02
Outras sífilis,3,3,130260,2022-02
Outras infecções com transm predominant sexual,1,1,130260,2022-02
Febres recorrentes,1,1,130260,2022-02
Raiva,1,1,130260,2022-02
Encefalite viral,6,6,130260,2022-02
Outras febre p/arbovírus e febr hemorr p/vírus,46,46,130260,2022-02
Dengue [dengue clásssico],42,42,130260,2022-02
Febre hemorrágica devida ao vírus da dengue,2,2,130260,2022-02
Restante outr febr arbovírus febr hemor vírus,2,2,130260,2022-02
Infecções pelo vírus do herpes,2,2,130260,2022-02
Varicela e herpes zoster,3,3,130260,2022-02
Hepatite aguda B,1,1,130260,2022-02
Outras hepatites virais,13,13,130260,2022-02
Doença pelo vírus da imunodefic humana [HIV],172,172,130260,2022-02
Outras doenças virais,792,792,130260,2022-02
Meningite viral,1,1,130260,2022-02
Restante de outras doenças virais,791,791,130260,2022-02
Micoses,5,5,130260,2022-02
Malária,25,25,130260,2022-02
Malária por Plasmodium falciparum,5,5,130260,2022-02
Malária por Plasmodium vivax,10,10,130260,2022-02
Malária não especificada,10,10,130260,2022-02
Leishmaniose,4,4,130260,2022-02
Leishmaniose cutânea,3,3,130260,2022-02
Leishmaniose não especificada,1,1,130260,2022-02
Outras helmintíases,4,4,130260,2022-02
Outras doenças infecciosas e parasitárias,10,10,130260,2022-02
02 Neoplasias (tumores),514,514,130260,2022-02
Neoplasia maligna do lábio cavid oral e faringe,7,7,130260,2022-02
Neoplasia maligna do esôfago,6,6,130260,2022-02
Neoplasia maligna do estômago,18,18,130260,2022-02
Neoplasia maligna do cólon,16,16,130260,2022-02
Neopl malig junção retoss reto ânus canal anal,11,11,130260,2022-02
Neopl malig fígado e vias biliares intra-hepát,2,2,130260,2022-02
Neoplasia maligna do pâncreas,4,4,130260,2022-02
Outras neoplasias malignas de órgãos digestivos,7,7,130260,2022-02
Neoplasias malignas de laringe,5,5,130260,2022-02
Neoplasia maligna de traquéia brônquios e pulm,10,10,130260,2022-02
Outras neopl malig órg respirat e intratorác,2,2,130260,2022-02
Neoplasia maligna do osso e cartilagem articul,12,12,130260,2022-02
Outras neoplasias malignas da pele,3,3,130260,2022-02
Neopl malig do tecido mesotelial e tec moles,11,11,130260,2022-02
Neoplasia maligna da mama,40,40,130260,2022-02
Neoplasia maligna do colo do útero,28,28,130260,2022-02
Neopl malig outr porções e porç não espec útero,10,10,130260,2022-02
Outras neopl malignas órgãos genitais femininos,14,14,130260,2022-02
Neoplasia maligna da próstata,12,12,130260,2022-02
Outras neopl malignas órgãos genit masculinos,8,8,130260,2022-02
Neoplasia maligna da bexiga,7,7,130260,2022-02
Outras neoplasias malignas do trato urinário,10,10,130260,2022-02
Neoplasia maligna do encéfalo,10,10,130260,2022-02
Neopl malig outr local mal def secun e não esp,26,26,130260,2022-02
Doença de Hodgkin,4,4,130260,2022-02
Linfoma não-Hodgkin,6,6,130260,2022-02
Leucemia,59,59,130260,2022-02
Outras neopl malig tecidos linfóid hemat e rel,2,2,130260,2022-02
Carcinoma in situ de colo do útero,1,1,130260,2022-02
Neoplasia benigna da pele,3,3,130260,2022-02
Leiomioma do útero,71,71,130260,2022-02
Neoplasia benigna do ovário,1,1,130260,2022-02
Neopl benig encéfalo e outr part sist nerv cent,6,6,130260,2022-02
Outr neopl in situ benigs e comport incert desc,82,82,130260,2022-02
03 Doenças sangue órgãos hemat e transt imunitár,125,125,130260,2022-02
Anemia por deficiência de ferro,17,17,130260,2022-02
Outras anemias,82,82,130260,2022-02
Afecç hemorrág e outr doenç sang e órg hematop,26,26,130260,2022-02
04 Doenças endócrinas nutricionais e metabólicas,337,337,130260,2022-02
Transtornos tireoidianos relac deficiência iodo,1,1,130260,2022-02
Outros transtornos tireoidianos,1,1,130260,2022-02
Diabetes mellitus,288,288,130260,2022-02
Desnutrição,19,19,130260,2022-02
Obesidade,1,1,130260,2022-02
Depleção de volume,3,3,130260,2022-02
Outros transt endócrinos nutricionais metabólic,24,24,130260,2022-02
05 Transtornos mentais e comportamentais,56,56,130260,2022-02
Transt mentais e comportamentais dev uso álcool,2,2,130260,2022-02
Transt ment comport dev uso outr subst psicoat,3,3,130260,2022-02
Esquizofrenia transt esquizotípicos e delirant,38,38,130260,2022-02
Transtornos de humor [afetivos],9,9,130260,2022-02
Transt neurót e relacionados com stress somatof,1,1,130260,2022-02
Outros transtornos mentais e comportamentais,3,3,130260,2022-02
06 Doenças do sistema nervoso,162,162,130260,2022-02
Doenças inflamatórias do sistema nervoso centr,7,7,130260,2022-02
Meningite bacteriana não classif outra parte,2,2,130260,2022-02
Restante doenças inflamat sist nervoso centr,5,5,130260,2022-02
Epilepsia,47,47,130260,2022-02
Enxaqueca e outras síndromes de algias cefálic,4,4,130260,2022-02
Acid vascular cerebr isquêm transit e síndr cor,51,51,130260,2022-02
Transtornos dos nervos raízes e plexos nervosos,10,10,130260,2022-02
Paralisia cerebral e outras síndromes paralít,1,1,130260,2022-02
Outras doenças do sistema nervoso,42,42,130260,2022-02
07 Doenças do olho e anexos,13,13,130260,2022-02
Inflamação da pálpebra,1,1,130260,2022-02
Conjuntivite e outros transtornos da conjuntiva,2,2,130260,2022-02
Descolamentos e defeitos da retina,6,6,130260,2022-02
Outras doenças do olho e anexos,4,4,130260,2022-02
08 Doenças do ouvido e da apófise mastóide,18,18,130260,2022-02
Otite média e outr transt ouvid médio apóf mast,15,15,130260,2022-02
Outras doenças do ouvido e da apófise mastóide,3,3,130260,2022-02
09 Doenças do aparelho circulatório,848,848,130260,2022-02
Febre reumática aguda,1,1,130260,2022-02
Doença reumática crônica do coração,13,13,130260,2022-02
Hipertensão essencial (primária),50,50,130260,2022-02
Outras doenças hipertensivas,39,39,130260,2022-02
